subject_id,video_path,condition,label,mean_hr_bpm,hr_psd_quality,snr_proxy,n_peaks,peak_rate_per_sec,ibi_mean_ms,ibi_median_ms,ibi_std_ms,sdnn_ms,rmssd_ms,pnn50,prv_mean_hr_bpm,prv_min_hr_bpm,prv_max_hr_bpm,lf_power,hf_power,lf_hf_ratio,total_power,sd1_ms,sd2_ms,sd1_sd2_ratio,window_start_sec,window_end_sec,window_duration_sec,fps,detection_rate,rppg_method
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T1.avi,rest,0,60.02220640569395,0.30754176023380997,0.30754176023380997,65.0,1.083477229601518,924.9245830724573,939.154192042801,116.62603760384334,116.62603760384334,116.7362181079668,0.6825396825396826,64.8701531447977,54.05846105140862,150.59142479179857,0.0012758441333808545,0.001704600794227517,0.7484665342384108,0.0030876178294462035,83.20550186336862,142.40825030176842,0.5842744481531814,99.89185497182538,159.883886390802,59.99203141897661,35.138,1.0,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T1.avi,rest,0,60.02220640569395,0.3866854525721128,0.3866854525721128,64.0,1.06680834914611,937.7989911884841,967.6134099834926,122.61336899438557,122.61336899438557,108.91057251194529,0.6774193548387096,63.9795946934911,52.706999536995234,150.5914247917989,0.0006070948214478917,0.0011268798077302086,0.538734858797514,0.0018277822388135564,77.61525082830555,155.06111489076144,0.5005461935313635,109.88104046900791,169.87307188798454,59.99203141897661,35.138,1.0,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T1.avi,rest,0,60.02220640569395,0.4594815976296866,0.4594815976296866,63.0,1.050139468690702,961.187134964628,967.6134099834961,113.65236188456416,113.65236188456416,122.43483913423736,0.6721311475409836,62.42280737348815,52.706999536995234,150.5914247917999,0.0007438641256354024,0.0013631335532115242,0.5456975707972073,0.002179999069023068,87.27713248293131,134.96822170213522,0.646649495531466,119.87022596619046,179.86225738516706,59.99203141897661,35.138,1.0,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,60.02220640569395,0.07085364975350486,0.07085364975350486,65.0,1.083477229601518,889.9152276692263,939.1541920427997,329.05068593528534,329.05068593528534,451.7327037090058,0.8709677419354839,67.42215152663952,35.73355910921931,191.66181205944355,0.008232330679202517,0.034895741687556756,0.2359121176959208,0.04472122585981873,321.9708155677943,335.98140090125963,0.9582995210286481,0.0,59.99203141897661,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,75.02775800711744,0.07663602667732534,0.07663602667732534,68.0,1.133483870967742,875.439525011405,825.3173202800426,328.8087471977589,328.8087471977589,419.1426342936315,0.8636363636363636,68.53700067271731,34.56196701402644,191.6618120594414,0.01407408658188328,0.07019645063383172,0.20049567249976374,0.10337375016657332,298.63961786241435,356.4333922495346,0.8378553310318408,9.989185497182538,69.98121691615914,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,75.02775800711744,0.07424469123807918,0.07424469123807918,60.0,1.000132827324478,963.688000612364,981.8430189538336,333.3176162507678,333.3176162507678,446.8426350733907,0.9473684210526315,62.26081401788295,35.73355910921938,191.66181205944355,0.009801212412118976,0.0415023769768456,0.23616020971485627,0.05272635777971287,318.7454380348156,347.27886825745924,0.9178371250315512,19.978370994365076,79.97040241334169,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,56.27081850533808,0.0670209576288924,0.0670209576288924,61.0,1.016801707779886,964.293167890413,967.6134099834926,344.3165374458794,344.3165374458794,447.2103306953535,0.9491525423728814,62.221740623802994,35.73355910921934,191.66181205944355,0.015294886550833017,0.01840509253167438,0.831013384712809,0.03474383931383592,318.89814350474956,367.9833284085891,0.8666103023612959,29.967556491547615,89.95958791052422,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,56.27081850533808,0.06986477798275004,0.06986477798275004,74.0,1.2334971537001898,815.1811604655461,768.398884398657,253.8553139854716,253.8553139854716,331.3459160372047,0.8472222222222222,73.60327025921647,36.98736819304176,175.6899948555046,0.014531309640407618,0.03213083777356787,0.45225416219368036,0.05037905925868322,235.94115340223706,270.58605471928297,0.871963463299291,39.95674198873015,99.94877340770677,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,56.27081850533808,0.07293222692268385,0.07293222692268385,71.0,1.1834905123339658,841.5797305318621,825.3173202800388,246.94325213801105,246.94325213801105,314.99513813205544,0.8260869565217391,71.29449190647242,36.987368193041675,175.68999485550734,0.012883593354504567,0.038015350947215205,0.3389049329925762,0.05869971614106736,224.35139966430373,267.6348053255825,0.8382743768434511,49.94592748591269,109.9379589048893,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,56.27081850533808,0.07215147352925402,0.07215147352925402,72.0,1.2001593927893737,831.7306651680819,825.317320280039,238.69886522930568,238.69886522930568,293.47906293449233,0.8,72.13873648206469,36.98736819304172,175.68999485550552,0.0068750224269058195,0.02236181426061835,0.30744461394473505,0.0345102730398995,208.96805122298997,265.11629540935866,0.7882127761797747,59.93511298309523,119.92714440207183,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,56.27081850533808,0.07254489193163852,0.07254489193163852,72.0,1.2001593927893737,835.3381716676059,825.317320280039,217.17085129441583,217.17085129441583,261.6745113887877,0.7428571428571429,71.82719683687932,36.98736819304172,175.6899948555046,0.0042084563202370515,0.007449549283618413,0.5649268849355223,0.01310501433367508,186.34531322573574,244.134761028996,0.7632887362401068,69.92429848027777,129.91632989925438,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,71.27637010676156,0.12523468495875134,0.12523468495875134,78.0,1.3001726755218215,759.528478806753,796.8581023393426,195.72062149955877,195.72062149955877,266.4316916131816,0.75,78.99637852197246,45.832173562945464,191.66181205944355,0.001492663629601248,0.003117772390004612,0.4787581180734811,0.005014815407476498,189.6322951876953,201.62518687454175,0.9405188811866344,79.9134839774603,139.90551539643693,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,67.52498220640568,0.11627832855713935,0.11627832855713935,77.0,1.2835037950664137,784.1263469448281,825.317320280039,199.10037070083558,199.10037070083558,283.2800304656911,0.7466666666666667,76.51827982645105,39.04222196817303,191.66181205944355,0.0015809379708308063,0.006391999597236437,0.24733034999107625,0.00852398428217455,201.64926438144442,196.51842000393404,1.0261087198194785,89.90266947464283,149.89470089361944,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,48.76804270462633,0.08316318828850329,0.08316318828850329,75.0,1.2501660341555976,787.6280857099346,811.0877113096943,204.84940535586034,204.84940535586034,302.4339369796125,0.7808219178082192,76.17808497031653,39.04222196817303,191.66181205944355,0.0038342111317177102,0.014966093426402531,0.2561930131361759,0.019395492014990443,215.33305752207792,193.79946358927998,1.111112763280517,99.89185497182538,159.883886390802,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,71.27637010676156,0.1510376543508788,0.1510376543508788,80.0,1.3335104364326376,748.9457480847666,796.8581023393426,185.47790665766215,185.47790665766215,257.890430533076,0.782051282051282,80.11261076294008,50.19714243718403,191.66181205944355,0.0021937488346217638,0.008096871017591089,0.2709375165394771,0.010634340399623188,183.52738187318857,187.4081316778695,0.9792925217292898,109.88104046900791,169.87307188798454,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,71.27637010676156,0.12976486974890858,0.12976486974890858,79.0,1.3168415559772295,756.7233078076042,796.8581023393497,180.36761305302724,180.36761305302724,247.71985167928182,0.7532467532467533,79.28921785287832,50.19714243718403,191.66181205944355,0.003358688292605467,0.005886425592189879,0.5705809976179428,0.00934456540232018,176.31223321586722,184.33379531525622,0.9564834972597673,119.87022596619046,179.86225738516706,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,75.02775800711744,0.20896171630345078,0.20896171630345078,74.0,1.2334971537001898,804.6551483504959,796.8581023393497,167.1775705565173,167.1775705565173,233.4070382552049,0.7083333333333334,74.56610372447881,40.54384587987891,162.17538023190764,0.0014450535535059017,0.0014857766702451084,0.9725848147954599,0.003015568306731221,166.1997702499869,168.1496849928962,0.9884036966654102,0.0,59.99203141897661,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,67.52498220640568,0.21502012538732393,0.21502012538732393,80.0,1.3335104364326376,748.5855048196946,796.8581023393497,165.40246446227587,165.40246446227587,198.11691654003764,0.7051282051282052,80.15116351062667,62.008234653280844,191.66181205944355,0.004449285796921179,0.0028984651820180454,1.5350436065570834,0.007743105337657136,140.9879467033563,186.65033989993273,0.7553586388933949,9.989185497182538,69.98121691615914,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,75.02775800711744,0.21824919133804535,0.21824919133804535,77.0,1.2835037950664137,772.5179817321779,825.3173202800355,164.35563093774,164.35563093774,205.48527621093768,0.6666666666666666,77.66809400188212,56.98053999940998,191.66181205944355,0.006951723046736298,0.003419851743125115,2.0327497334391422,0.01054286294245594,146.2784946937667,180.63263501375064,0.8098121066247699,19.978370994365076,79.97040241334169,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,67.52498220640568,0.230639061673034,0.230639061673034,77.0,1.2835037950664137,775.1392254898732,825.3173202800388,170.04985923954652,170.04985923954652,208.17420254195233,0.7066666666666667,77.40544827676173,56.98053999940998,191.66181205944355,0.006655774086363664,0.006521604840630487,1.0205714763922193,0.01321691856369009,148.1904409336458,189.40301600204472,0.7824080315818303,29.967556491547615,89.95958791052422,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,67.52498220640568,0.22171280492349818,0.22171280492349818,80.0,1.3335104364326376,755.4301268560635,796.8581023393497,178.12445600315823,178.12445600315823,216.37933304118064,0.6923076923076923,79.42494887708214,56.98053999941017,191.66181205944355,0.004436866670009768,0.008260690550073585,0.5371053753994564,0.01286503128117623,153.98814336711592,199.3597134708782,0.7724135467414075,39.95674198873015,99.94877340770677,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,67.52498220640568,0.20880059485878308,0.20880059485878308,79.0,1.3168415559772295,755.9935842706633,796.8581023393488,175.88887175114215,175.88887175114215,206.60157132702028,0.6623376623376623,79.36575184593245,56.98053999941036,191.66181205944355,0.003162934728235307,0.0074429853839084745,0.4249545465355889,0.011125728050412585,147.0322853914524,200.63722851042863,0.7328265371074031,49.94592748591269,109.9379589048893,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,71.27637010676156,0.17885645534813285,0.17885645534813285,80.0,1.3335104364326376,753.9891537957751,796.8581023393497,179.81143614467857,179.81143614467857,202.29207892020858,0.6153846153846154,79.57674046394058,56.98053999941017,191.66181205944355,0.0023118996250596512,0.00881709659446784,0.2622061557597838,0.011768257738051818,143.96771511824025,209.61298180326727,0.686826330472667,59.93511298309523,119.92714440207183,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,71.27637010676156,0.17363780548214097,0.17363780548214097,75.0,1.2501660341555976,789.9355898672878,811.0877113096926,160.2859034558321,160.2859034558321,190.85211310760005,0.6027397260273972,75.95555892161364,51.42146297393962,175.6899948555037,0.002323297513684716,0.007879250258522335,0.29486239030774497,0.010524338458626563,135.88648059889746,181.43320005927836,0.7489614940761152,69.92429848027777,129.91632989925438,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,71.27637010676156,0.12852403530504514,0.12852403530504514,76.0,1.2668349146110056,792.3046274688371,825.3173202800355,186.62191802161536,186.62191802161536,234.09702650533353,0.6486486486486487,75.72844732006243,43.02612214043845,175.6899948555037,0.005505127153100579,0.009272207105809888,0.59372284862173,0.01584713642983232,166.65949236934026,204.646265969665,0.8143783692877183,79.9134839774603,139.90551539643693,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,71.27637010676156,0.09654272554477056,0.09654272554477056,77.0,1.2835037950664137,781.5051031871327,825.3173202800372,194.54900062438588,194.54900062438588,245.89379152716575,0.6533333333333333,76.77492953988245,43.02612214043823,175.6899948555037,0.007002525793210703,0.011474840644636516,0.6102498420302985,0.02010910447581286,175.0421679335169,212.27073922947804,0.8246175076256701,89.90266947464283,149.89470089361944,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,71.27637010676156,0.12132934176804669,0.12132934176804669,77.0,1.2835037950664137,769.5222745805261,825.3173202800408,199.3738762692207,199.3738762692207,245.21212622844797,0.68,77.97045154151263,43.02612214043845,175.68999485550552,0.0039875099879786435,0.019394565115795494,0.2055992443335921,0.024572886582672725,174.5554436287917,221.4278261122228,0.7883175601084631,99.89185497182538,159.883886390802,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,71.27637010676156,0.10953733868863953,0.10953733868863953,75.0,1.2501660341555976,789.9355898672876,853.7765382207283,199.34318045731115,199.34318045731115,232.47197017401953,0.6438356164383562,75.95555892161366,43.02612214043845,175.68999485550552,0.0019072352361863502,0.023399794411447558,0.08150646059474327,0.02578782010318103,165.50126192647042,228.22081300884471,0.7251804063672519,109.88104046900791,169.87307188798454,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,1,71.27637010676156,0.09953538890847075,0.09953538890847075,75.0,1.2501660341555976,805.7035349425354,853.7765382207283,201.78355453522724,201.78355453522724,251.45533828097464,0.684931506849315,74.46907783467593,43.02612214043845,191.66181205944355,0.0035005177384339558,0.012646854914612524,0.2767893673308208,0.016348064079420296,179.01024140604397,222.23532400024058,0.8054985957038728,119.87022596619046,179.86225738516706,59.99203141897661,35.138,0.9984189723320158,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,90.03330960854092,0.18559312518512303,0.18559312518512303,91.0,1.5168681214421251,663.0997780181001,683.021230576582,111.28613646455298,111.28613646455298,121.97949658598907,0.7078651685393258,90.48411880711117,65.88374927655508,150.5914247917989,0.0009360172988852886,0.0019714921555812987,0.4747736624255951,0.0029498843373508697,86.71707066350794,131.3368112676503,0.6602647789292313,0.0,59.99203141897661,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,90.03330960854092,0.1922617407315851,0.1922617407315851,89.0,1.4835303605313093,672.6724240526961,683.0212305765837,98.03466847970324,98.03466847970324,115.0165599728894,0.7126436781609196,89.19646021246008,65.88374927655508,140.55199670752285,0.0020060388009612183,0.002454680685334719,0.8172267133069261,0.004511948679843451,81.79219454598248,111.94476030258315,0.7306478152045196,9.989185497182538,69.98121691615914,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,86.28192170818505,0.15472846422305586,0.15472846422305586,88.0,1.4668614800759012,675.4975292819183,683.0212305765837,98.43837670627322,98.43837670627322,116.57539654278533,0.7325581395348837,88.82341757126527,65.88374927655535,140.55199670752285,0.0035782813812457823,0.0032872284825488924,1.0885372023484035,0.007036728985630261,82.9063731632031,111.83363226711374,0.7413366755160784,19.978370994365076,79.97040241334169,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,86.28192170818505,0.19662320675595593,0.19662320675595593,88.0,1.4668614800759012,681.3856433386132,683.0212305765855,98.52411390507426,98.52411390507426,115.03020612112161,0.7209302325581395,88.05586044557226,65.8837492765552,140.55199670752285,0.003187042768376743,0.004471725377831289,0.7127082662754524,0.008144598421837602,81.80723798060954,112.78997231821636,0.7253059495621851,29.967556491547615,89.95958791052422,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,86.28192170818505,0.15806348020929242,0.15806348020929242,90.0,1.5001992409867173,670.2305708279586,683.0212305765783,102.88090805269687,102.88090805269687,118.74381780266772,0.7272727272727273,89.52142996202882,65.88374927655528,140.55199670752285,0.0018308070055006002,0.003507521535829662,0.5219645174387708,0.005766432081621564,84.44072381796539,118.4851325888317,0.7126693616815685,39.95674198873015,99.94877340770677,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,86.28192170818505,0.1288479928124272,0.1288479928124272,92.0,1.5335370018975332,654.8747512945818,654.5620126358926,102.47904982786531,102.47904982786531,117.79962112262395,0.7111111111111111,91.6205716668477,70.27599917688062,140.55199670752285,0.0013696219834543131,0.002269642276148028,0.6034501398508436,0.0037887999095150148,83.75873522312355,118.27250560069692,0.7081843306746363,49.94592748591269,109.9379589048893,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,82.53053380782917,0.1416820407641992,0.1416820407641992,91.0,1.5168681214421251,653.9295855705442,654.5620126358926,98.49121769431537,98.49121769431537,119.87235104319731,0.6853932584269663,91.75299666266191,70.27599917688018,140.55199670752256,0.0011055633521581377,0.003094162371900882,0.35730502999706604,0.004425318545526057,85.24249394332055,110.15787376370787,0.7738211625110902,59.93511298309523,119.92714440207183,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,93.7846975088968,0.1290177461775495,0.1290177461775495,91.0,1.5168681214421251,653.9295855705441,654.5620126358926,96.24814468258266,96.24814468258266,118.34427899662984,0.6966292134831461,91.75299666266193,70.27599917688062,131.76749710622073,0.0011860613869996146,0.004312608012742688,0.27502120138976033,0.006020666010087438,84.15340032226354,106.98418539148477,0.7865966358154429,69.92429848027777,129.91632989925438,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,93.7846975088968,0.14585473211809358,0.14585473211809358,92.0,1.5335370018975332,654.8747512945818,654.5620126358926,100.52855962643844,100.52855962643844,119.61902795566483,0.7,91.62057166684768,70.27599917688076,131.76749710622073,0.001347064210888099,0.004543679565212938,0.29646924411416503,0.006446173749251097,85.0382636369623,113.93189333432176,0.7463955977626218,79.9134839774603,139.90551539643693,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,93.7846975088968,0.13206946641533443,0.13206946641533443,92.0,1.5335370018975332,650.1836714142481,626.1027946952033,114.14658295684747,114.14658295684747,141.2805827774794,0.7444444444444445,92.28161474230008,68.00903148719307,191.66181205944355,0.001671043198456379,0.0039005652935238753,0.4284094198183565,0.006203375015888592,100.45912242444658,126.35999969594404,0.7950231296156052,89.90266947464283,149.89470089361944,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,93.7846975088968,0.14810950027827935,0.14810950027827935,92.0,1.5335370018975332,651.1218873903148,626.1027946952033,113.5864052948099,113.5864052948099,134.62677423952553,0.6888888888888889,92.14864411791241,68.00903148719362,191.66181205944355,0.002245525875306288,0.004372050657025373,0.5136081247404469,0.00715803682721505,95.72776105259037,128.99588636639461,0.7420993315497532,99.89185497182538,159.883886390802,59.99203141897661,35.138,1.0,pos
