subject_id,video_path,condition,label,mean_hr_bpm,hr_psd_quality,snr_proxy,n_peaks,peak_rate_per_sec,ibi_mean_ms,ibi_median_ms,ibi_std_ms,sdnn_ms,rmssd_ms,pnn50,prv_mean_hr_bpm,prv_min_hr_bpm,prv_max_hr_bpm,lf_power,hf_power,lf_hf_ratio,total_power,sd1_ms,sd2_ms,sd1_sd2_ratio,window_start_sec,window_end_sec,window_duration_sec,fps,detection_rate,rppg_method
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,56.27081850533808,0.0725448919316385,0.0725448919316385,72.0,1.2001593927893737,835.3381716676059,825.317320280039,217.17085129441583,217.17085129441583,261.6745113887877,0.7428571428571429,71.82719683687932,36.98736819304172,175.6899948555046,0.004208456320237,0.0074495492836184,0.5649268849355223,0.013105014333675,186.3453132257357,244.134761028996,0.7632887362401068,69.92429848027777,129.91632989925438,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,71.27637010676156,0.1252346849587513,0.1252346849587513,78.0,1.3001726755218217,759.528478806753,796.8581023393426,195.7206214995588,195.7206214995588,266.4316916131816,0.75,78.99637852197246,45.83217356294546,191.66181205944355,0.0014926636296012,0.0031177723900046,0.4787581180734811,0.0050148154074764,189.6322951876953,201.62518687454173,0.9405188811866344,79.9134839774603,139.90551539643693,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,67.52498220640568,0.1162783285571393,0.1162783285571393,77.0,1.2835037950664137,784.1263469448281,825.317320280039,199.1003707008356,199.1003707008356,283.2800304656911,0.7466666666666667,76.51827982645105,39.04222196817303,191.66181205944355,0.0015809379708308,0.0063919995972364,0.2473303499910762,0.0085239842821745,201.6492643814444,196.51842000393404,1.0261087198194785,89.90266947464283,149.89470089361944,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,48.76804270462633,0.0831631882885032,0.0831631882885032,75.0,1.2501660341555976,787.6280857099346,811.0877113096943,204.84940535586037,204.84940535586037,302.4339369796125,0.7808219178082192,76.17808497031653,39.04222196817303,191.66181205944355,0.0038342111317177,0.0149660934264025,0.2561930131361759,0.0193954920149904,215.33305752207792,193.79946358928,1.111112763280517,99.89185497182538,159.883886390802,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,71.27637010676156,0.1510376543508788,0.1510376543508788,80.0,1.3335104364326376,748.9457480847666,796.8581023393426,185.47790665766212,185.47790665766212,257.890430533076,0.782051282051282,80.11261076294008,50.19714243718403,191.66181205944355,0.0021937488346217,0.008096871017591,0.2709375165394771,0.0106343403996231,183.52738187318857,187.4081316778695,0.9792925217292898,109.88104046900791,169.87307188798454,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T2.avi,speech,1,71.27637010676156,0.1297648697489085,0.1297648697489085,79.0,1.3168415559772295,756.7233078076042,796.8581023393497,180.36761305302724,180.36761305302724,247.71985167928185,0.7532467532467533,79.28921785287832,50.19714243718403,191.66181205944355,0.0033586882926054,0.0058864255921898,0.5705809976179428,0.0093445654023201,176.31223321586722,184.33379531525625,0.9564834972597672,119.87022596619046,179.86225738516706,59.99203141897661,35.138,0.994308300395257,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,75.02775800711744,0.2089617163034507,0.2089617163034507,74.0,1.2334971537001898,804.6551483504959,796.8581023393497,167.1775705565173,167.1775705565173,233.4070382552049,0.7083333333333334,74.56610372447881,40.54384587987891,162.17538023190764,0.0014450535535059,0.0014857766702451,0.97258481479546,0.0030155683067312,166.1997702499869,168.1496849928962,0.9884036966654102,0.0,59.99203141897661,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,67.52498220640568,0.2150201253873239,0.2150201253873239,80.0,1.3335104364326376,748.5855048196946,796.8581023393497,165.40246446227587,165.40246446227587,198.11691654003764,0.7051282051282052,80.15116351062667,62.00823465328085,191.66181205944355,0.0044492857969211,0.002898465182018,1.5350436065570834,0.0077431053376571,140.9879467033563,186.65033989993276,0.7553586388933949,9.989185497182538,69.98121691615914,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,75.02775800711744,0.2182491913380453,0.2182491913380453,77.0,1.2835037950664137,772.5179817321779,825.3173202800355,164.35563093774,164.35563093774,205.48527621093768,0.6666666666666666,77.66809400188212,56.98053999940998,191.66181205944355,0.0069517230467362,0.0034198517431251,2.0327497334391422,0.0105428629424559,146.2784946937667,180.63263501375064,0.8098121066247699,19.97837099436508,79.97040241334169,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,67.52498220640568,0.230639061673034,0.230639061673034,77.0,1.2835037950664137,775.1392254898732,825.3173202800388,170.04985923954652,170.04985923954652,208.17420254195235,0.7066666666666667,77.40544827676173,56.98053999940998,191.66181205944355,0.0066557740863636,0.0065216048406304,1.0205714763922191,0.01321691856369,148.1904409336458,189.40301600204472,0.7824080315818303,29.96755649154761,89.95958791052422,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,67.52498220640568,0.2217128049234981,0.2217128049234981,80.0,1.3335104364326376,755.4301268560635,796.8581023393497,178.12445600315823,178.12445600315823,216.37933304118064,0.6923076923076923,79.42494887708214,56.98053999941017,191.66181205944355,0.0044368666700097,0.0082606905500735,0.5371053753994564,0.0128650312811762,153.98814336711592,199.3597134708782,0.7724135467414075,39.95674198873015,99.94877340770677,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,67.52498220640568,0.208800594858783,0.208800594858783,79.0,1.3168415559772295,755.9935842706633,796.8581023393488,175.88887175114215,175.88887175114215,206.60157132702028,0.6623376623376623,79.36575184593245,56.98053999941036,191.66181205944355,0.0031629347282353,0.0074429853839084,0.4249545465355889,0.0111257280504125,147.0322853914524,200.63722851042863,0.7328265371074031,49.94592748591269,109.9379589048893,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,71.27637010676156,0.1788564553481328,0.1788564553481328,80.0,1.3335104364326376,753.9891537957751,796.8581023393497,179.81143614467857,179.81143614467857,202.29207892020855,0.6153846153846154,79.57674046394058,56.98053999941017,191.66181205944355,0.0023118996250596,0.0088170965944678,0.2622061557597838,0.0117682577380518,143.96771511824025,209.61298180326727,0.686826330472667,59.93511298309523,119.92714440207185,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,71.27637010676156,0.1736378054821409,0.1736378054821409,75.0,1.2501660341555976,789.9355898672878,811.0877113096926,160.2859034558321,160.2859034558321,190.85211310760005,0.6027397260273972,75.95555892161364,51.42146297393962,175.6899948555037,0.0023232975136847,0.0078792502585223,0.2948623903077449,0.0105243384586265,135.88648059889746,181.4332000592784,0.7489614940761152,69.92429848027777,129.91632989925438,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,71.27637010676156,0.1285240353050451,0.1285240353050451,76.0,1.2668349146110056,792.3046274688371,825.3173202800355,186.62191802161536,186.62191802161536,234.09702650533356,0.6486486486486487,75.72844732006243,43.02612214043845,175.6899948555037,0.0055051271531005,0.0092722071058098,0.59372284862173,0.0158471364298323,166.65949236934026,204.646265969665,0.8143783692877183,79.9134839774603,139.90551539643693,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,71.27637010676156,0.0965427255447705,0.0965427255447705,77.0,1.2835037950664137,781.5051031871327,825.3173202800372,194.54900062438588,194.54900062438588,245.89379152716572,0.6533333333333333,76.77492953988245,43.02612214043823,175.6899948555037,0.0070025257932107,0.0114748406446365,0.6102498420302985,0.0201091044758128,175.0421679335169,212.27073922947804,0.8246175076256701,89.90266947464283,149.89470089361944,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,71.27637010676156,0.1213293417680466,0.1213293417680466,77.0,1.2835037950664137,769.5222745805261,825.3173202800408,199.3738762692207,199.3738762692207,245.212126228448,0.68,77.97045154151263,43.02612214043845,175.68999485550552,0.0039875099879786,0.0193945651157954,0.2055992443335921,0.0245728865826727,174.5554436287917,221.4278261122228,0.7883175601084631,99.89185497182538,159.883886390802,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,71.27637010676156,0.1095373386886395,0.1095373386886395,75.0,1.2501660341555976,789.9355898672876,853.7765382207283,199.34318045731115,199.34318045731115,232.47197017401956,0.6438356164383562,75.95555892161366,43.02612214043845,175.68999485550552,0.0019072352361863,0.0233997944114475,0.0815064605947432,0.025787820103181,165.50126192647042,228.22081300884471,0.7251804063672519,109.88104046900791,169.87307188798454,59.99203141897661,35.138,0.9984189723320158,pos
s51,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s51\vid_s51_T3.avi,arithmetic,2,71.27637010676156,0.0995353889084707,0.0995353889084707,75.0,1.2501660341555976,805.7035349425354,853.7765382207283,201.78355453522724,201.78355453522724,251.45533828097464,0.684931506849315,74.46907783467593,43.02612214043845,191.66181205944355,0.0035005177384339,0.0126468549146125,0.2767893673308208,0.0163480640794202,179.01024140604397,222.23532400024055,0.8054985957038728,119.87022596619046,179.86225738516706,59.99203141897661,35.138,0.9984189723320158,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,90.03330960854092,0.185593125185123,0.185593125185123,91.0,1.5168681214421251,663.0997780181001,683.021230576582,111.28613646455298,111.28613646455298,121.97949658598908,0.7078651685393258,90.48411880711116,65.88374927655508,150.5914247917989,0.0009360172988852,0.0019714921555812,0.4747736624255951,0.0029498843373508,86.71707066350794,131.3368112676503,0.6602647789292313,0.0,59.99203141897661,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,90.03330960854092,0.1922617407315851,0.1922617407315851,89.0,1.4835303605313093,672.6724240526961,683.0212305765837,98.03466847970324,98.03466847970324,115.0165599728894,0.7126436781609196,89.19646021246008,65.88374927655508,140.55199670752285,0.0020060388009612,0.0024546806853347,0.8172267133069261,0.0045119486798434,81.79219454598248,111.94476030258316,0.7306478152045196,9.989185497182538,69.98121691615914,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,86.28192170818505,0.1547284642230558,0.1547284642230558,88.0,1.4668614800759012,675.4975292819183,683.0212305765837,98.43837670627322,98.43837670627322,116.57539654278531,0.7325581395348837,88.82341757126527,65.88374927655535,140.55199670752285,0.0035782813812457,0.0032872284825488,1.0885372023484037,0.0070367289856302,82.9063731632031,111.83363226711374,0.7413366755160784,19.97837099436508,79.97040241334169,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,86.28192170818505,0.1966232067559559,0.1966232067559559,88.0,1.4668614800759012,681.3856433386132,683.0212305765855,98.52411390507426,98.52411390507426,115.0302061211216,0.7209302325581395,88.05586044557226,65.8837492765552,140.55199670752285,0.0031870427683767,0.0044717253778312,0.7127082662754524,0.0081445984218376,81.80723798060954,112.78997231821636,0.7253059495621851,29.96755649154761,89.95958791052422,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,86.28192170818505,0.1580634802092924,0.1580634802092924,90.0,1.5001992409867173,670.2305708279586,683.0212305765783,102.88090805269688,102.88090805269688,118.74381780266772,0.7272727272727273,89.52142996202882,65.88374927655528,140.55199670752285,0.0018308070055006,0.0035075215358296,0.5219645174387708,0.0057664320816215,84.44072381796539,118.4851325888317,0.7126693616815685,39.95674198873015,99.94877340770677,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,86.28192170818505,0.1288479928124272,0.1288479928124272,92.0,1.5335370018975332,654.8747512945818,654.5620126358926,102.47904982786532,102.47904982786532,117.79962112262396,0.7111111111111111,91.6205716668477,70.27599917688062,140.55199670752285,0.0013696219834543,0.002269642276148,0.6034501398508436,0.003788799909515,83.75873522312355,118.27250560069692,0.7081843306746363,49.94592748591269,109.9379589048893,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,82.53053380782917,0.1416820407641992,0.1416820407641992,91.0,1.5168681214421251,653.9295855705442,654.5620126358926,98.49121769431537,98.49121769431537,119.87235104319733,0.6853932584269663,91.75299666266191,70.27599917688018,140.55199670752256,0.0011055633521581,0.0030941623719008,0.357305029997066,0.004425318545526,85.24249394332055,110.15787376370788,0.7738211625110902,59.93511298309523,119.92714440207185,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,93.7846975088968,0.1290177461775495,0.1290177461775495,91.0,1.5168681214421251,653.9295855705441,654.5620126358926,96.24814468258266,96.24814468258266,118.34427899662984,0.6966292134831461,91.75299666266191,70.27599917688062,131.76749710622073,0.0011860613869996,0.0043126080127426,0.2750212013897603,0.0060206660100874,84.15340032226354,106.98418539148476,0.7865966358154429,69.92429848027777,129.91632989925438,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,93.7846975088968,0.1458547321180935,0.1458547321180935,92.0,1.5335370018975332,654.8747512945818,654.5620126358926,100.52855962643844,100.52855962643844,119.61902795566483,0.7,91.62057166684768,70.27599917688076,131.76749710622073,0.001347064210888,0.0045436795652129,0.296469244114165,0.006446173749251,85.0382636369623,113.93189333432176,0.7463955977626218,79.9134839774603,139.90551539643693,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,93.7846975088968,0.1320694664153344,0.1320694664153344,92.0,1.5335370018975332,650.1836714142481,626.1027946952033,114.14658295684748,114.14658295684748,141.2805827774794,0.7444444444444445,92.28161474230008,68.00903148719307,191.66181205944355,0.0016710431984563,0.0039005652935238,0.4284094198183565,0.0062033750158885,100.45912242444658,126.35999969594404,0.7950231296156052,89.90266947464283,149.89470089361944,59.99203141897661,35.138,1.0,pos
s52,C:\Users\Lenovo\Documents\rppg_stress_project\data\UBFC-Phys\s52\vid_s52_T1.avi,rest,0,93.7846975088968,0.1481095002782793,0.1481095002782793,92.0,1.5335370018975332,651.1218873903148,626.1027946952033,113.5864052948099,113.5864052948099,134.62677423952553,0.6888888888888889,92.1486441179124,68.00903148719362,191.66181205944355,0.0022455258753062,0.0043720506570253,0.5136081247404469,0.007158036827215,95.72776105259037,128.9958863663946,0.7420993315497532,99.89185497182538,159.883886390802,59.99203141897661,35.138,1.0,pos
